Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,6665,0,5,32.57909856054194,2.664587000026586,243.27964600001906,9926.504726181545,22.2404254682483,0.0,5,6,64,85,120,130,160,170,200,240,240
GET,/cart,14594,0,4,5.838184168492677,2.0840649999627203,121.36440399990533,12906.360422091271,48.69869006505862,0.0,4,5,5,5,6,8,41,59,88,110,120
POST,/cart,14867,0,6,7.74258282484703,3.966847999890888,180.34059100000377,17538.708011031144,49.60966323127494,0.0,6,7,7,8,9,12,26,46,110,180,180
POST,/cart/checkout,5001,0,6,7.047273963604659,4.107508000060989,123.12761800012595,6396.305338932214,16.68782712178691,0.0,6,7,7,8,9,10,12,16,110,120,120
GET,/product/0PUK6V6EV0,7163,0,4,5.448122738098593,2.4703579999822978,148.5831079999116,7526.6488901298335,23.902200694533022,0.0,4,4,5,5,6,7,36,55,88,150,150
GET,/product/1YMWWN1N4O,7230,0,4,5.589684996820667,2.319710000165287,95.36540799990689,7578.295850622407,24.125772863531164,0.0,4,4,5,5,6,8,40,56,90,95,95
GET,/product/2ZYFJ3GM2N,7099,0,4,5.656437077336365,2.1713670000735874,150.9865569998965,7549.829553458234,23.68863921966912,0.0,4,4,5,5,6,8,43,59,97,150,150
GET,/product/66VCHSJNUP,7042,0,4,5.557802462653282,2.3826369999824237,143.58798500006742,7518.562340244249,23.498436031118462,0.0,4,4,5,5,6,8,42,60,88,140,140
GET,/product/6E92ZMYYFZ,7044,0,4,5.5584954977260095,2.4053350000485807,121.95805400006066,7527.233816013629,23.505109827207956,0.0,4,4,5,5,6,8,38,59,88,120,120
GET,/product/9SIQT8TOJO,7013,0,4,5.45678203721915,2.271589000201857,151.9834030000311,7572.6730357906745,23.401665987820756,0.0,4,4,5,5,6,8,37,54,85,150,150
GET,/product/L9ECAV7KIM,7096,0,4,5.525866759159753,2.2183009998570924,151.78833599998143,7547.648816234499,23.678628525534876,0.0,4,4,5,5,6,8,40,56,96,150,150
GET,/product/LS4PSXUNUM,7330,0,4,5.743317823192175,2.320198999996137,115.12233400003424,7534.435470668485,24.459462668006008,0.0,4,4,5,5,6,8,47,66,94,120,120
GET,/product/OLJCESPC7Z,7093,0,4,5.463959585645807,2.390948000083881,143.23640499992507,7578.101931481742,23.66861783140063,0.0,4,4,5,5,6,8,37,59,84,140,140
POST,/setCurrency,10069,0,5,8.089134951634504,3.343094999991081,154.05021799983842,9945.491905849638,33.599226412571966,0.0,5,6,7,7,8,11,62,89,120,150,150
,Aggregated,115306,0,4,7.721747828499909,2.0840649999627203,243.27964600001906,9811.328534508179,384.76436594776277,0.0,4,5,6,6,8,13,68,100,160,200,240
